producto_id,investigador_id,orden,rol,activo
P-GR-4CA1A6C7CBDA,I-0000197840,,Autor listado en GrupLAC,1
P-GR-4CB1F8D68F4A,I-0000233633,,Autor listado en GrupLAC,1
P-GR-4CB1F8D68F4A,I-0000684660,,Autor listado en GrupLAC,1
P-GR-4CBC4760A926,I-0000107603,,Autor listado en GrupLAC,1
P-GR-4CBC4760A926,I-0000259446,,Autor listado en GrupLAC,1
P-GR-4CC716F39BB2,I-0000112231,,Autor listado en GrupLAC,1
P-GR-4CC716F39BB2,I-0002175291,,Autor listado en GrupLAC,1
P-GR-4CE6144F3003,I-0000336777,,Autor listado en GrupLAC,1
P-GR-4CE6144F3003,I-0001399724,,Autor listado en GrupLAC,1
P-GR-4CE6144F3003,I-0001647221,,Autor listado en GrupLAC,1
P-GR-4CE808D54B9A,I-0000666106,,Autor listado en GrupLAC,1
P-GR-4CED291483C3,I-0000235156,,Autor listado en GrupLAC,1
P-GR-4CF58AA78176,I-0000056359,,Autor listado en GrupLAC,1
P-GR-4CF58AA78176,I-0001465942,,Autor listado en GrupLAC,1
P-GR-4CF6D2552484,I-0000808040,,Autor listado en GrupLAC,1
P-GR-4CFF21220212,I-0002287999,,Autor listado en GrupLAC,1
P-GR-4D000AB45555,I-0001842422,,Autor listado en GrupLAC,1
P-GR-4D144EADD657,I-0001037714,,Autor listado en GrupLAC,1
P-GR-4D2AF31764B2,I-0000107603,,Autor listado en GrupLAC,1
P-GR-4D2AF31764B2,I-0000233633,,Autor listado en GrupLAC,1
P-GR-4D2AF31764B2,I-0000520675,,Autor listado en GrupLAC,1
P-GR-4D2AF31764B2,I-0000684660,,Autor listado en GrupLAC,1
P-GR-4D40B7419CB8,I-0001373967,,Autor listado en GrupLAC,1
P-GR-4D427BA96BCF,I-0000073192,,Autor listado en GrupLAC,1
P-GR-4D4C9A895AAA,I-0000457680,,Autor listado en GrupLAC,1
P-GR-4D53A14F2211,I-0000152899,,Autor listado en GrupLAC,1
P-GR-4D53A14F2211,I-0001785259,,Autor listado en GrupLAC,1
P-GR-4D59B84AA695,I-0001076035,,Autor listado en GrupLAC,1
P-GR-4D59B84AA695,I-0001349651,,Autor listado en GrupLAC,1
P-GR-4D60A036F1E5,I-0001734997,,Autor listado en GrupLAC,1
P-GR-4D6902DB481F,I-0000559822,,Autor listado en GrupLAC,1
P-GR-4D6902DB481F,I-0001411123,,Autor listado en GrupLAC,1
P-GR-4D6DE499D1F4,I-0001381258,,Autor listado en GrupLAC,1
P-GR-4D72A6087EE8,I-0000107603,,Autor listado en GrupLAC,1
P-GR-4D72A6087EE8,I-0000983098,,Autor listado en GrupLAC,1
P-GR-4D72A6087EE8,I-0001377946,,Autor listado en GrupLAC,1
P-GR-4D72A6087EE8,I-0001686888,,Autor listado en GrupLAC,1
P-GR-4D72A6087EE8,I-0001831395,,Autor listado en GrupLAC,1
P-GR-4D73DFF12256,I-0000568597,,Autor listado en GrupLAC,1
P-GR-4D73DFF12256,I-0000599514,,Autor listado en GrupLAC,1
P-GR-4D73DFF12256,I-0000725510,,Autor listado en GrupLAC,1
P-GR-4D77610D3B34,I-0000157064,,Autor listado en GrupLAC,1
P-GR-4D870D159DD2,I-0000015701,,Autor listado en GrupLAC,1
P-GR-4D8C46063C27,I-0001416122,,Autor listado en GrupLAC,1
P-GR-4D8C46063C27,I-0001416765,,Autor listado en GrupLAC,1
P-GR-4D8C46063C27,I-0001447919,,Autor listado en GrupLAC,1
P-GR-4D8C46063C27,I-0001460991,,Autor listado en GrupLAC,1
P-GR-4D8C76FD8F9D,I-0000141572,,Autor listado en GrupLAC,1
P-GR-4D8C76FD8F9D,I-0002175291,,Autor listado en GrupLAC,1
P-GR-4D94B9193F0B,I-0000107603,,Autor listado en GrupLAC,1
P-GR-4D94B9193F0B,I-0000996378,,Autor listado en GrupLAC,1
P-GR-4D94B9193F0B,I-0001638385,,Autor listado en GrupLAC,1
P-GR-4D9523C016F9,I-0001368772,,Autor listado en GrupLAC,1
P-GR-4DA9C7683DFA,I-0000908258,,Autor listado en GrupLAC,1
P-GR-4DAA019B2716,I-0000137607,,Autor listado en GrupLAC,1
P-GR-4DAA019B2716,I-0001399005,,Autor listado en GrupLAC,1
P-GR-4DAA019B2716,I-0001445599,,Autor listado en GrupLAC,1
P-GR-4DAA019B2716,I-0001445792,,Autor listado en GrupLAC,1
P-GR-4DAB30438FFB,I-0000155864,,Autor listado en GrupLAC,1
P-GR-4DAB30438FFB,I-0001362231,,Autor listado en GrupLAC,1
P-GR-4DB4985AF0BD,I-0001356529,,Autor listado en GrupLAC,1
P-GR-4DB752460E9B,I-0000635731,,Autor listado en GrupLAC,1
P-GR-4DBBF30722F9,I-0000939960,,Autor listado en GrupLAC,1
P-GR-4DC7CC2DD19F,I-0000786357,,Autor listado en GrupLAC,1
P-GR-4DC950A17E44,I-0000871516,,Autor listado en GrupLAC,1
P-GR-4DCAE8012022,I-0001409629,,Autor listado en GrupLAC,1
P-GR-4DDA741E227B,I-0000432415,,Autor listado en GrupLAC,1
P-GR-4DF87C13224A,I-0001161423,,Autor listado en GrupLAC,1
P-GR-4DF87C13224A,I-0001365621,,Autor listado en GrupLAC,1
P-GR-4E02558F4EDE,I-0000968943,,Autor listado en GrupLAC,1
P-GR-4E02558F4EDE,I-0000979430,,Autor listado en GrupLAC,1
P-GR-4E02558F4EDE,I-0000999245,,Autor listado en GrupLAC,1
P-GR-4E080E9F4FED,I-0000484768,,Autor listado en GrupLAC,1
P-GR-4E1EF5190F2C,I-0001399005,,Autor listado en GrupLAC,1
P-GR-4E363C4DFECA,I-0000880159,,Autor listado en GrupLAC,1
P-GR-4E424691014D,I-0000335878,,Autor listado en GrupLAC,1
P-GR-4E578B9243F4,I-0000336777,,Autor listado en GrupLAC,1
P-GR-4E5D4558808B,I-0000999245,,Autor listado en GrupLAC,1
P-GR-4E64CE3D2147,I-0000562998,,Autor listado en GrupLAC,1
P-GR-4E65CD58A1E7,I-0000116197,,Autor listado en GrupLAC,1
P-GR-4E78ED6715F1,I-0001399011,,Autor listado en GrupLAC,1
P-GR-4E7AAA62F10D,I-0000684660,,Autor listado en GrupLAC,1
P-GR-4E7D60256FA6,I-0000233633,,Autor listado en GrupLAC,1
P-GR-4E7D60256FA6,I-0001441192,,Autor listado en GrupLAC,1
P-GR-4E916AE3EDFC,I-0000689173,,Autor listado en GrupLAC,1
P-GR-4E96ECCD982B,I-0000951439,,Autor listado en GrupLAC,1
P-GR-4E96ECCD982B,I-0001400018,,Autor listado en GrupLAC,1
P-GR-4E96ECCD982B,I-0001400020,,Autor listado en GrupLAC,1
P-GR-4E96ECCD982B,I-0001423391,,Autor listado en GrupLAC,1
P-GR-4EA39A7ED617,I-0001399951,,Autor listado en GrupLAC,1
P-GR-4EA39A7ED617,I-0001414321,,Autor listado en GrupLAC,1
P-GR-4EA39A7ED617,I-0001781415,,Autor listado en GrupLAC,1
P-GR-4EB30A22E6B6,I-0001510894,,Autor listado en GrupLAC,1
P-GR-4ECC7B852104,I-0000789100,,Autor listado en GrupLAC,1
P-GR-4EE254FE61D8,I-0000613916,,Autor listado en GrupLAC,1
P-GR-4EE254FE61D8,I-0000806897,,Autor listado en GrupLAC,1
P-GR-4EEC859A7879,I-0000235156,,Autor listado en GrupLAC,1
P-GR-4EF8A552E85D,I-0000484768,,Autor listado en GrupLAC,1
P-GR-4EF8A552E85D,I-0000708623,,Autor listado en GrupLAC,1
P-GR-4EF8A552E85D,I-0000772119,,Autor listado en GrupLAC,1
P-GR-4EF8A552E85D,I-0001522365,,Autor listado en GrupLAC,1
P-GR-4EF8A552E85D,I-0001544629,,Autor listado en GrupLAC,1
P-GR-4F0413FCAE3A,I-0000883662,,Autor listado en GrupLAC,1
P-GR-4F1124E0BADC,I-0001065971,,Autor listado en GrupLAC,1
P-GR-4F1A8C3A29FD,I-0000107603,,Autor listado en GrupLAC,1
P-GR-4F1A8C3A29FD,I-0000983098,,Autor listado en GrupLAC,1
P-GR-4F1A8C3A29FD,I-0001377946,,Autor listado en GrupLAC,1
P-GR-4F1A8C3A29FD,I-0001686888,,Autor listado en GrupLAC,1
P-GR-4F1A8C3A29FD,I-0001831395,,Autor listado en GrupLAC,1
P-GR-4F2A9E4FF464,I-0000713899,,Autor listado en GrupLAC,1
P-GR-4F2AEDD80082,I-0000336777,,Autor listado en GrupLAC,1
P-GR-4F2C4AE14686,I-0000108908,,Autor listado en GrupLAC,1
P-GR-4F2C4AE14686,I-0000156935,,Autor listado en GrupLAC,1
P-GR-4F2C4AE14686,I-0000181771,,Autor listado en GrupLAC,1
P-GR-4F32C6775BB8,I-0000990167,,Autor listado en GrupLAC,1
P-GR-4F37A32DB7D0,I-0000010425,,Autor listado en GrupLAC,1
P-GR-4F37A32DB7D0,I-0000446726,,Autor listado en GrupLAC,1
P-GR-4F37A32DB7D0,I-0000611824,,Autor listado en GrupLAC,1
P-GR-4F37A32DB7D0,I-0001399005,,Autor listado en GrupLAC,1
P-GR-4F3D8920CEFA,I-0000152528,,Autor listado en GrupLAC,1
P-GR-4F75F2E36B2C,I-0000424382,,Autor listado en GrupLAC,1
P-GR-4F75F2E36B2C,I-0000786357,,Autor listado en GrupLAC,1
P-GR-4F7B2D1655EA,I-0001379197,,Autor listado en GrupLAC,1
P-GR-4F86B02C8C74,I-0000689173,,Autor listado en GrupLAC,1
P-GR-4F86B02C8C74,I-0001056786,,Autor listado en GrupLAC,1
P-GR-4F969E2BF802,I-0001678210,,Autor listado en GrupLAC,1
P-GR-4F9A72899476,I-0001350835,,Autor listado en GrupLAC,1
P-GR-4F9CBC763D62,I-0000400700,,Autor listado en GrupLAC,1
P-GR-4FA046888436,I-0000167850,,Autor listado en GrupLAC,1
P-GR-4FA7E4BB7A6A,I-0000592811,,Autor listado en GrupLAC,1
P-GR-4FA87DC45B4F,I-0001348474,,Autor listado en GrupLAC,1
P-GR-4FAB1F890209,I-0000247413,,Autor listado en GrupLAC,1
P-GR-4FAE0A6A6632,I-0000939960,,Autor listado en GrupLAC,1
P-GR-4FB9B529467E,I-0001623442,,Autor listado en GrupLAC,1
P-GR-4FC00D973B1A,I-0000152528,,Autor listado en GrupLAC,1
P-GR-4FCB91F72878,I-0001492149,,Autor listado en GrupLAC,1
P-GR-4FD22CBE1BC4,I-0001236059,,Autor listado en GrupLAC,1
P-GR-4FD2BBEE15E9,I-0000097275,,Autor listado en GrupLAC,1
P-GR-4FEA696AAF2E,I-0000552186,,Autor listado en GrupLAC,1
P-GR-4FF2B8BF0647,I-0000425575,,Autor listado en GrupLAC,1
P-GR-4FF55F77EE3E,I-0001359432,,Autor listado en GrupLAC,1
P-GR-5000ABF4818D,I-0000442933,,Autor listado en GrupLAC,1
P-GR-5005622A7AA9,I-0000028758,,Autor listado en GrupLAC,1
P-GR-5005622A7AA9,I-0000073192,,Autor listado en GrupLAC,1
P-GR-5005622A7AA9,I-0001528783,,Autor listado en GrupLAC,1
P-GR-500923578D96,I-0001554534,,Autor listado en GrupLAC,1
P-GR-502A45E7D535,I-0000484768,,Autor listado en GrupLAC,1
P-GR-50302058FEF2,I-0000336777,,Autor listado en GrupLAC,1
P-GR-5038783ACD74,I-0001852023,,Autor listado en GrupLAC,1
P-GR-503C3908D6D8,I-0000694428,,Autor listado en GrupLAC,1
P-GR-50432D87ED06,I-0001350835,,Autor listado en GrupLAC,1
P-GR-50432D87ED06,I-0001528479,,Autor listado en GrupLAC,1
P-GR-504FA5752B5C,I-0000613916,,Autor listado en GrupLAC,1
P-GR-505E52A68422,I-0000107603,,Autor listado en GrupLAC,1
P-GR-505E52A68422,I-0000284092,,Autor listado en GrupLAC,1
P-GR-5066683D5282,I-0001213458,,Autor listado en GrupLAC,1
P-GR-5066DB369E56,I-0000939960,,Autor listado en GrupLAC,1
P-GR-506A1F1BBDA8,I-0000694428,,Autor listado en GrupLAC,1
P-GR-5074A9C38FA1,I-0001651312,,Autor listado en GrupLAC,1
P-GR-50755203ACEA,I-0000457680,,Autor listado en GrupLAC,1
P-GR-50785C8F6416,I-0000996378,,Autor listado en GrupLAC,1
P-GR-507FED769327,I-0000605816,,Autor listado en GrupLAC,1
P-GR-5084964A8481,I-0000599484,,Autor listado en GrupLAC,1
P-GR-5084964A8481,I-0000799157,,Autor listado en GrupLAC,1
P-GR-5084964A8481,I-0001359432,,Autor listado en GrupLAC,1
P-GR-5084964A8481,I-0001613360,,Autor listado en GrupLAC,1
P-GR-5084F5D36A0B,I-0000442712,,Autor listado en GrupLAC,1
P-GR-5084F5D36A0B,I-0000599484,,Autor listado en GrupLAC,1
P-GR-5084F5D36A0B,I-0000955450,,Autor listado en GrupLAC,1
P-GR-5084F5D36A0B,I-0001401301,,Autor listado en GrupLAC,1
P-GR-5085705C84A5,I-0000786357,,Autor listado en GrupLAC,1
P-GR-5087AFACD885,I-0000559296,,Autor listado en GrupLAC,1
P-GR-5087AFACD885,I-0001519770,,Autor listado en GrupLAC,1
P-GR-509691CAE9C5,I-0000484768,,Autor listado en GrupLAC,1
P-GR-509691CAE9C5,I-0000772119,,Autor listado en GrupLAC,1
P-GR-509691CAE9C5,I-0001416765,,Autor listado en GrupLAC,1
P-GR-509A965610FC,I-0001487103,,Autor listado en GrupLAC,1
P-GR-50A282D377DC,I-0001425567,,Autor listado en GrupLAC,1
P-GR-50A282D377DC,I-0001462770,,Autor listado en GrupLAC,1
P-GR-50A282D377DC,I-0001465942,,Autor listado en GrupLAC,1
P-GR-50A3A7958B62,I-0000105065,,Autor listado en GrupLAC,1
P-GR-50A3A7958B62,I-0000121861,,Autor listado en GrupLAC,1
P-GR-50A3A7958B62,I-0001065971,,Autor listado en GrupLAC,1
P-GR-50B7E73B2C35,I-0000047376,,Autor listado en GrupLAC,1
P-GR-50BA8C8403DB,I-0000110347,,Autor listado en GrupLAC,1
P-GR-50C2C4F70E5B,I-0001443345,,Autor listado en GrupLAC,1
P-GR-50C586B7A009,I-0000023024,,Autor listado en GrupLAC,1
P-GR-50E23DDD0F8D,I-0000649040,,Autor listado en GrupLAC,1
P-GR-50F39CFC74D8,I-0000028758,,Autor listado en GrupLAC,1
P-GR-50F39CFC74D8,I-0000073192,,Autor listado en GrupLAC,1
P-GR-50FB719B79B5,I-0001603528,,Autor listado en GrupLAC,1
P-GR-51036E49FDCD,I-0000446726,,Autor listado en GrupLAC,1
P-GR-5106014F6719,I-0000799858,,Autor listado en GrupLAC,1
P-GR-510A3A80B4A1,I-0000832472,,Autor listado en GrupLAC,1
P-GR-510C56AB54A4,I-0000026741,,Autor listado en GrupLAC,1
P-GR-510D94DB3C5A,I-0001620230,,Autor listado en GrupLAC,1
P-GR-5111A5D4CC31,I-0000441708,,Autor listado en GrupLAC,1
P-GR-5111A5D4CC31,I-0000442542,,Autor listado en GrupLAC,1
P-GR-5119C05E5BBA,I-0001425762,,Autor listado en GrupLAC,1
P-GR-5119C05E5BBA,I-0001667627,,Autor listado en GrupLAC,1
P-GR-511F04B0A5F8,I-0000107603,,Autor listado en GrupLAC,1
P-GR-511F04B0A5F8,I-0000233633,,Autor listado en GrupLAC,1
P-GR-512829AED08F,I-0000186728,,Autor listado en GrupLAC,1
P-GR-512829AED08F,I-0001528783,,Autor listado en GrupLAC,1
P-GR-5141039E2F24,I-0001568826,,Autor listado en GrupLAC,1
P-GR-51469DFAE0DD,I-0000955469,,Autor listado en GrupLAC,1
P-GR-51469DFAE0DD,I-0001039830,,Autor listado en GrupLAC,1
P-GR-514D4B3F1B71,I-0000112231,,Autor listado en GrupLAC,1
P-GR-514D4B3F1B71,I-0001579334,,Autor listado en GrupLAC,1
P-GR-5155E7E692CB,I-0001526698,,Autor listado en GrupLAC,1
P-GR-5166D919F720,I-0000107603,,Autor listado en GrupLAC,1
P-GR-5166D919F720,I-0000233633,,Autor listado en GrupLAC,1
P-GR-5167702D6231,I-0001165968,,Autor listado en GrupLAC,1
P-GR-5177D67B2D8C,I-0000997811,,Autor listado en GrupLAC,1
P-GR-5177D67B2D8C,I-0001037714,,Autor listado en GrupLAC,1
P-GR-517F0575F5E9,I-0000155863,,Autor listado en GrupLAC,1
P-GR-517F0575F5E9,I-0000181613,,Autor listado en GrupLAC,1
P-GR-517F0575F5E9,I-0001525826,,Autor listado en GrupLAC,1
P-GR-517F0575F5E9,I-0002176561,,Autor listado en GrupLAC,1
P-GR-5182D33D7A25,I-0000152528,,Autor listado en GrupLAC,1
P-GR-5185B10D5731,I-0001398898,,Autor listado en GrupLAC,1
P-GR-518C800933D4,I-0000418544,,Autor listado en GrupLAC,1
P-GR-518C800933D4,I-0001413990,,Autor listado en GrupLAC,1
P-GR-519DC012E5D1,I-0000064046,,Autor listado en GrupLAC,1
P-GR-519E3018DE02,I-0000400700,,Autor listado en GrupLAC,1
P-GR-51A54B3A8B9A,I-0000051179,,Autor listado en GrupLAC,1
P-GR-51A54B3A8B9A,I-0000393932,,Autor listado en GrupLAC,1
P-GR-51A54B3A8B9A,I-0001518365,,Autor listado en GrupLAC,1
P-GR-51A54B3A8B9A,I-0001582707,,Autor listado en GrupLAC,1
P-GR-51A54B3A8B9A,I-0002030890,,Autor listado en GrupLAC,1
P-GR-51C9CFD5AE80,I-0000328090,,Autor listado en GrupLAC,1
P-GR-51C9CFD5AE80,I-0001161423,,Autor listado en GrupLAC,1
P-GR-51CC12E020B5,I-0001076035,,Autor listado en GrupLAC,1
P-GR-51CC12E020B5,I-0001349651,,Autor listado en GrupLAC,1
P-GR-51CC12E020B5,I-0001578624,,Autor listado en GrupLAC,1
P-GR-51D3620F2492,I-0000566632,,Autor listado en GrupLAC,1
P-GR-51DD91395C9A,I-0000431338,,Autor listado en GrupLAC,1
P-GR-51E400EA87E8,I-0000666106,,Autor listado en GrupLAC,1
P-GR-51E400EA87E8,I-0000749028,,Autor listado en GrupLAC,1
P-GR-51F0E6A41E2A,I-0000057659,,Autor listado en GrupLAC,1
P-GR-51F0E6A41E2A,I-0000484768,,Autor listado en GrupLAC,1
P-GR-51F374B304BF,I-0001582707,,Autor listado en GrupLAC,1
P-GR-51FAA799E5C9,I-0000400700,,Autor listado en GrupLAC,1
P-GR-51FAA799E5C9,I-0000410098,,Autor listado en GrupLAC,1
P-GR-51FAA799E5C9,I-0000410179,,Autor listado en GrupLAC,1
P-GR-52004959F3A2,I-0001510894,,Autor listado en GrupLAC,1
P-GR-5208352EB3BC,I-0000939960,,Autor listado en GrupLAC,1
P-GR-520DF9B3DA22,I-0000400700,,Autor listado en GrupLAC,1
P-GR-520F2E617C6F,I-0000154733,,Autor listado en GrupLAC,1
P-GR-5210820C16D7,I-0001419235,,Autor listado en GrupLAC,1
P-GR-521732B0F396,I-0000562998,,Autor listado en GrupLAC,1
P-GR-522BE67262D5,I-0002207014,,Autor listado en GrupLAC,1
P-GR-522C41DF9678,I-0000939960,,Autor listado en GrupLAC,1
P-GR-5236E00D96BB,I-0001401301,,Autor listado en GrupLAC,1
P-GR-5236E00D96BB,I-0001445220,,Autor listado en GrupLAC,1
P-GR-523C44A0A835,I-0000014994,,Autor listado en GrupLAC,1
P-GR-523C44A0A835,I-0000026734,,Autor listado en GrupLAC,1
P-GR-523C44A0A835,I-0001516099,,Autor listado en GrupLAC,1
P-GR-523C44A0A835,I-0001553351,,Autor listado en GrupLAC,1
P-GR-523E8A427FA1,I-0001042912,,Autor listado en GrupLAC,1
P-GR-523E8A427FA1,I-0001399005,,Autor listado en GrupLAC,1
P-GR-523E8A427FA1,I-0001468297,,Autor listado en GrupLAC,1
P-GR-523F9EC93BEB,I-0000634484,,Autor listado en GrupLAC,1
P-GR-524D152D057B,I-0000552186,,Autor listado en GrupLAC,1
P-GR-5270C46BCFC8,I-0002114065,,Autor listado en GrupLAC,1
P-GR-527816646E50,I-0001582707,,Autor listado en GrupLAC,1
P-GR-527EA6910F2E,I-0001518365,,Autor listado en GrupLAC,1
P-GR-527EA6910F2E,I-0001582707,,Autor listado en GrupLAC,1
P-GR-5281B03E9B43,I-0000450987,,Autor listado en GrupLAC,1
P-GR-5284AC452B71,I-0001398898,,Autor listado en GrupLAC,1
P-GR-5284AC452B71,I-0001404285,,Autor listado en GrupLAC,1
P-GR-5284E8B89AE8,I-0002061709,,Autor listado en GrupLAC,1
P-GR-5292042C0C28,I-0000772119,,Autor listado en GrupLAC,1
P-GR-529429730491,I-0000649040,,Autor listado en GrupLAC,1
P-GR-529EF879DB3D,I-0000152528,,Autor listado en GrupLAC,1
P-GR-52A4BA6CDCA7,I-0001645108,,Autor listado en GrupLAC,1
P-GR-52A6557EB5F1,I-0001408571,,Autor listado en GrupLAC,1
P-GR-52A6557EB5F1,I-0001462454,,Autor listado en GrupLAC,1
P-GR-52A6557EB5F1,I-0001473716,,Autor listado en GrupLAC,1
P-GR-52B92C378F34,I-0001484144,,Autor listado en GrupLAC,1
P-GR-52BB1ACAF96B,I-0000152528,,Autor listado en GrupLAC,1
P-GR-52C1A712FCCC,I-0000440027,,Autor listado en GrupLAC,1
P-GR-52C1A712FCCC,I-0000559822,,Autor listado en GrupLAC,1
P-GR-52C1A712FCCC,I-0001442518,,Autor listado en GrupLAC,1
P-GR-52C9018973F7,I-0000689173,,Autor listado en GrupLAC,1
P-GR-52C9018973F7,I-0001056786,,Autor listado en GrupLAC,1
P-GR-52D6B9280065,I-0000939960,,Autor listado en GrupLAC,1
P-GR-52E383E58869,I-0000764329,,Autor listado en GrupLAC,1
P-GR-5302E21D9062,I-0002381132,,Autor listado en GrupLAC,1
P-GR-5311C7611421,I-0001729336,,Autor listado en GrupLAC,1
P-GR-5311C7611421,I-0001842388,,Autor listado en GrupLAC,1
P-GR-5318259F1507,I-0000772119,,Autor listado en GrupLAC,1
P-GR-5318D58E3A10,I-0001750045,,Autor listado en GrupLAC,1
P-GR-532100A7549D,I-0001031279,,Autor listado en GrupLAC,1
P-GR-5321E042FF52,I-0000939960,,Autor listado en GrupLAC,1
P-GR-532F2C573AFA,I-0001037714,,Autor listado en GrupLAC,1
P-GR-5335FC2156CC,I-0000007942,,Autor listado en GrupLAC,1
P-GR-5335FC2156CC,I-0000284246,,Autor listado en GrupLAC,1
P-GR-5335FC2156CC,I-0000447650,,Autor listado en GrupLAC,1
P-GR-5335FC2156CC,I-0001143824,,Autor listado en GrupLAC,1
P-GR-5335FC2156CC,I-0001389399,,Autor listado en GrupLAC,1
P-GR-53423BBAE693,I-0000197840,,Autor listado en GrupLAC,1
P-GR-536B44C1936A,I-0000955469,,Autor listado en GrupLAC,1
P-GR-536DF5162CB0,I-0000551007,,Autor listado en GrupLAC,1
P-GR-5381A7B40C22,I-0000433446,,Autor listado en GrupLAC,1
P-GR-5381A7B40C22,I-0000446955,,Autor listado en GrupLAC,1
P-GR-5386EE4F2FDA,I-0001582707,,Autor listado en GrupLAC,1
P-GR-53A9DFDEE666,I-0000563978,,Autor listado en GrupLAC,1
P-GR-53A9DFDEE666,I-0001666691,,Autor listado en GrupLAC,1
P-GR-53B5E134BFE2,I-0001376033,,Autor listado en GrupLAC,1
P-GR-53BF348112C6,I-0000431338,,Autor listado en GrupLAC,1
P-GR-53CA77179832,I-0000605816,,Autor listado en GrupLAC,1
P-GR-53CE271CD1BE,I-0000247413,,Autor listado en GrupLAC,1
P-GR-53CE271CD1BE,I-0001423254,,Autor listado en GrupLAC,1
P-GR-53CF9D225CC6,I-0001416765,,Autor listado en GrupLAC,1
P-GR-53CF9D225CC6,I-0002028220,,Autor listado en GrupLAC,1
P-GR-53D6EB6F6672,I-0000121439,,Autor listado en GrupLAC,1
P-GR-53D6EB6F6672,I-0000168275,,Autor listado en GrupLAC,1
P-GR-53D7F3C18D3E,I-0000110347,,Autor listado en GrupLAC,1
P-GR-53D7F3C18D3E,I-0001408571,,Autor listado en GrupLAC,1
P-GR-53D7F3C18D3E,I-0001705650,,Autor listado en GrupLAC,1
P-GR-53DE4713984F,I-0000939960,,Autor listado en GrupLAC,1
P-GR-53E457D9FE1A,I-0000548723,,Autor listado en GrupLAC,1
P-GR-53E685B97582,I-0000786357,,Autor listado en GrupLAC,1
P-GR-53ED0F64CC0E,I-0001037714,,Autor listado en GrupLAC,1
P-GR-53F8E499AD7A,I-0000444740,,Autor listado en GrupLAC,1
P-GR-53F8E499AD7A,I-0000500500,,Autor listado en GrupLAC,1
P-GR-53F8E499AD7A,I-0000531030,,Autor listado en GrupLAC,1
P-GR-53F8E499AD7A,I-0000736333,,Autor listado en GrupLAC,1
P-GR-53F8E499AD7A,I-0001411123,,Autor listado en GrupLAC,1
P-GR-5403D1BC72E2,I-0000092430,,Autor listado en GrupLAC,1
P-GR-540524BB7FCA,I-0001425567,,Autor listado en GrupLAC,1
P-GR-540524BB7FCA,I-0001465942,,Autor listado en GrupLAC,1
P-GR-540622992101,I-0001361672,,Autor listado en GrupLAC,1
P-GR-5408146E0965,I-0000064046,,Autor listado en GrupLAC,1
P-GR-5408146E0965,I-0000181613,,Autor listado en GrupLAC,1
P-GR-5408146E0965,I-0001525826,,Autor listado en GrupLAC,1
P-GR-540982157D3A,I-0001375035,,Autor listado en GrupLAC,1
P-GR-540EC973EC8F,I-0001037714,,Autor listado en GrupLAC,1
P-GR-540EEFE2B1B3,I-0000450260,,Autor listado en GrupLAC,1
P-GR-5424383F8A9B,I-0000649996,,Autor listado en GrupLAC,1
P-GR-5424383F8A9B,I-0000961167,,Autor listado en GrupLAC,1
P-GR-5424383F8A9B,I-0001027077,,Autor listado en GrupLAC,1
P-GR-5424383F8A9B,I-0001718115,,Autor listado en GrupLAC,1
P-GR-542A1EB2505A,I-0000126218,,Autor listado en GrupLAC,1
P-GR-5433FEA90AFA,I-0000706485,,Autor listado en GrupLAC,1
P-GR-543A2D45DAB2,I-0000335878,,Autor listado en GrupLAC,1
P-GR-544CFBD8C448,I-0001379197,,Autor listado en GrupLAC,1
P-GR-5453E0A366BB,I-0000694428,,Autor listado en GrupLAC,1
P-GR-545663D12ABB,I-0000211374,,Autor listado en GrupLAC,1
P-GR-546433942E48,I-0002315568,,Autor listado en GrupLAC,1
P-GR-547050CE7A36,I-0000152528,,Autor listado en GrupLAC,1
P-GR-5490D356C67E,I-0001487103,,Autor listado en GrupLAC,1
P-GR-549326D88989,I-0001678210,,Autor listado en GrupLAC,1
P-GR-54A7A1AC748B,I-0000030926,,Autor listado en GrupLAC,1
P-GR-54A7A1AC748B,I-0000056866,,Autor listado en GrupLAC,1
P-GR-54A7A1AC748B,I-0000340448,,Autor listado en GrupLAC,1
P-GR-54A8B55604FB,I-0000214680,,Autor listado en GrupLAC,1
P-GR-54B89F41841B,I-0001401310,,Autor listado en GrupLAC,1
P-GR-54CCA2C1FF6D,I-0000484768,,Autor listado en GrupLAC,1
P-GR-54E229DC8010,I-0000450260,,Autor listado en GrupLAC,1
P-GR-54E55D6FCAFB,I-0000019476,,Autor listado en GrupLAC,1
P-GR-54E55D6FCAFB,I-0000247413,,Autor listado en GrupLAC,1
P-GR-54E55D6FCAFB,I-0001426247,,Autor listado en GrupLAC,1
P-GR-54EA58F03648,I-0000126218,,Autor listado en GrupLAC,1
P-GR-54FEAB147D0B,I-0001088890,,Autor listado en GrupLAC,1
P-GR-55064C0DF4BA,I-0000336777,,Autor listado en GrupLAC,1
P-GR-5506A7D30DC6,I-0000250457,,Autor listado en GrupLAC,1
P-GR-5506A7D30DC6,I-0001390630,,Autor listado en GrupLAC,1
P-GR-5506A7D30DC6,I-0001459539,,Autor listado en GrupLAC,1
P-GR-55076029C475,I-0000019148,,Autor listado en GrupLAC,1
P-GR-55076029C475,I-0000883620,,Autor listado en GrupLAC,1
P-GR-55076029C475,I-0000883662,,Autor listado en GrupLAC,1
P-GR-551791406AC5,I-0000744760,,Autor listado en GrupLAC,1
