id,nombre,codigo_cvlac,afiliacion,categoria,contacto,url,fuente,activo
I-0001364685,jaime luis fortich FORTICH,0001364685,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001364685,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - Actual",1
I-0000781436,Janys Peralta Devia,0000781436,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000781436,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2005/9 - 2007/12",1
I-0000014989,Jeison Hernando Rodriguez Novoa,0000014989,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000014989,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2013/8 - 2014/1",1
I-0001189590,Jerardine OÑATE SUAREZ,0001189590,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001189590,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2008/4 - 2010/9",1
I-0001415613,jessica paola marquez mendoza,0001415613,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001415613,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/3 - 2017/5",1
I-0001464720,Jessica Yisselly Ortiz Apolinar,0001464720,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001464720,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/10 - 2012/2",1
I-0001596422,Jesús Federico Mejía Arbeláez,0001596422,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001596422,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/9 - 2015/8",1
I-0000109757,JHANNA PATRICK BRIEVA FUENTES,0000109757,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000109757,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/2 - 2019/2",1
I-0001525342,JHONATAN ANGARITA CUELLAR,0001525342,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001525342,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2013/4 - 2014/1",1
I-0001422390,JOHAN FALQUEZ CABALLERO,0001422390,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001422390,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/3 - 2014/1",1
I-0001603976,JORGE EDUARDO DE JESÚS LEON ALONSO,0001603976,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001603976,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/11 - Actual",1
I-0001599679,jorge luis luquez carrillo,0001599679,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001599679,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/9 - 2016/6",1
I-0000799564,Jorge VILLERO ESCOBAR,0000799564,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000799564,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2012/2 - 2014/8",1
I-0001598770,JOSE MAURICIO PEREZ ROYERO,0001598770,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001598770,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/9 - 2018/12",1
I-0001303546,Jose Ramon Acosta Gonzalez,0001303546,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001303546,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2009/9 - 2010/8",1
I-0001358950,JOSE REYES MORENO PARRA,0001358950,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001358950,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2009/10 - 2014/1",1
I-0001413293,Juan Carlos Rumbo Ustariz,0001413293,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001413293,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/3 - 2016/12",1
I-0001422962,JULLEINE BRIGITTE MOJICA ITURRIAGO,0001422962,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001422962,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/9 - 2014/1",1
I-0001405556,KARELYS AVENDAÑO FANDIÑO,0001405556,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001405556,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/5 - 2014/1",1
I-0000061336,Kelly Johana Mejía Solis,0000061336,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000061336,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/2 - 2016/10",1
I-0000109653,ketty tamara lopez,0000109653,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000109653,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/12",1
I-0002065802,LEONARDO DAVID LORA FUENTES,0002065802,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0002065802,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/1 - Actual",1
I-0000545058,Lina Maria MONSALVE CASTRO,0000545058,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000545058,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/7 - 2015/1",1
I-0001365621,LINA MARIA WADNIPAR CANO,0001365621,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001365621,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/1 - Actual",1
I-0001401268,Liseth Danavis Palacio Patiño,0001401268,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001401268,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/10 - 2014/1",1
I-0000979430,Loris CARRILLO OLIVERO,0000979430,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000979430,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/8 - 2011/3",1
I-0001189611,Luis Arturo TERNERA MOLINA,0001189611,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001189611,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2008/4 - 2010/9",1
I-0000121103,LUIS CARLOS DIAZ ATENCIA,0000121103,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000121103,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/12",1
I-0000121104,Luis Carlos Diaz Ramírez,0000121104,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000121104,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/12",1
I-0000121112,LUIS DANIEL MUÑOZ PADILLA,0000121112,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000121112,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/12",1
I-0001578345,Luis Fernando Acosta Perez,0001578345,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001578345,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - Actual",1
I-0000078507,Luis Guillermo Correa Mejia,0000078507,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000078507,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/12",1
I-0000145258,Luis Miguel Barreto Lopez,0000145258,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000145258,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/1 - Actual",1
I-0001424509,Margareth Paulina Arteta Ochoa,0001424509,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001424509,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/10 - 2013/1",1
I-0001771505,MARIA ADELAIDA ACOSTA USTA,0001771505,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001771505,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/1 - Actual",1
I-0000034845,María Alejandra Cuello Sánchez,0000034845,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000034845,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/11 - 2016/8",1
I-0001031570,Maria Monica Gamez Roca,0001031570,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001031570,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2007/8 - 2009/12",1
I-0001403342,Monica Trinidad Sandoval Tamayo,0001403342,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001403342,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/11 - 2014/1",1
I-0001010697,Nelson Enrique Manjarrez Serna,0001010697,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001010697,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2023/3 - Actual",1
I-0001350888,NISETH MAYERLIN VENCE DAZA,0001350888,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001350888,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/11 - Actual",1
I-0001358415,OLVER ENRIQUE CARRILLO MONSALVO,0001358415,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001358415,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2009/10 - 2010/11",1
I-0001411123,OMAR ENRIQUE TRUJILLO ROMERO,0001411123,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001411123,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/2 - Actual",1
I-0001398324,OSCAR DAVID DE ARMAS ROJAS,0001398324,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001398324,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/3 - 2014/1",1
I-0000745669,Rafael Alberto Ovalle Castro,0000745669,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000745669,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2006/7 - 2008/12",1
I-0001706498,Rafael Enrique Carbonó Murgas,0001706498,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001706498,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2025/4 - Actual",1
I-0000576964,Ramon RUEDA OCHOA,0000576964,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000576964,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2007/4 - 2014/1",1
I-0000092342,Raul David Peralta Mendoza,0000092342,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000092342,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - Actual",1
I-0001520480,ROBERT SMITH VALENCIA AGRESOTH,0001520480,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001520480,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/1 - Actual",1
I-0000908258,Rogelinda BARRAZA CABARCAS,0000908258,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000908258,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/2 - 2014/1",1
I-0000034136,Sandra Sirley Ortega Sabogal,0000034136,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000034136,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2015/11 - 2016/2",1
I-0001566722,Saul Albeiro Velilla Tobon,0001566722,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001566722,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/5 - 2015/8",1
I-0000553760,SAUL ENRIQUE VIDES GOMEZ,0000553760,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000553760,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/2 - 2016/12",1
I-0000563838,SHELLSYN GIRALDO JARAMILLO,0000563838,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000563838,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/8 - 2017/5",1
I-0001363411,SINDY LORENA ROMERO AGUILAR,0001363411,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001363411,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/10 - 2012/1",1
I-0001290517,Sonia orozco Ramirez,0001290517,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001290517,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/10 - 2014/1",1
I-0001599396,ULDA ISABEL DELGADO ROBLES,0001599396,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001599396,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/9 - 2016/2",1
I-0001471615,Urys Mileth Hernandez Alvarez,0001471615,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001471615,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2026/2 - Actual",1
I-0001504078,Vanessa Lucia Florez RAMOS,0001504078,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001504078,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/12",1
I-0000120361,victor fabian parra montiel,0000120361,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000120361,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - 2017/12",1
I-0001751235,VICTOR GERARDO PETRO HERNANDEZ,0001751235,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001751235,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - Actual",1
I-0000104023,VICTOR HUGO TORRES TORRES,0000104023,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000104023,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/2 - 2018/4",1
I-0001403361,Wendy Patricia Ortiz ESPITIA,0001403361,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001403361,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/10 - 2014/1",1
I-0001405261,WILLIAM ALFONSO ARAUJO PERTUZ,0001405261,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001405261,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/12 - 2014/1",1
I-0001594659,WILMER ENRIQUE ANGULO DE ARMAS,0001594659,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001594659,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/9 - 2015/1",1
I-0001752085,YAMILE ROJAS MORA,0001752085,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001752085,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/2 - Actual",1
I-0001403188,Yaneth de Jesus Galindo Mora,0001403188,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001403188,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2017/6 - Actual",1
I-0000061335,Yisell Virginia Camargo Noriega,0000061335,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000061335,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2016/2 - 2016/5",1
I-0000781428,Yudis Mercedes Guevara Romero,0000781428,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000781428,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2006/9 - 2007/12",1
I-0001413282,Yuleida Elena Martinez Medina,0001413282,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001413282,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2011/3 - 2014/1",1
I-0000552194,YUMAR ESTHER RUIDIAZ MENDEZ,0000552194,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000552194,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2010/8 - 2016/11",1
I-0001823329,Zulia Andrea Benavides Hernández,0001823329,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001823329,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2022/6 - Actual",1
I-0000034674,Aleana Beatriz Cahuana Mojica,0000034674,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000034674,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - 2018/12",1
I-0000531030,Alexander Salazar Montoya,0000531030,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000531030,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - Actual",1
I-0000736333,ANDRES LUCIANO QUINTERO TOVAR,0000736333,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000736333,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2014/1 - 2024/12",1
I-0001597960,Damileth Dearmas Duarte,0001597960,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001597960,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - Actual",1
I-0001509024,Jaime Luis Hernandez Burgos,0001509024,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001509024,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/1 - Actual",1
I-0000054157,MARGARITA ROSA VIZCAINO BERMEJO,0000054157,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000054157,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/12 - 2019/12",1
I-0000500500,Tirso Binicio Mestre Arzuaga,0000500500,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000500500,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/1 - 2020/12",1
I-0000525898,Jacqueline Chavez Galvis,0000525898,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000525898,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2013/2 - Actual",1
I-0001634427,HECTOR CAMILO ALVERNIA VERJEL,0001634427,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001634427,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2021/7 - Actual",1
I-0001425678,Belkis Xiomara Díaz BASTO,0001425678,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001425678,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2018/6 - Actual",1
I-0001390688,Catherine Rodríguez Mogollón,0001390688,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001390688,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2019/9 - Actual",1
I-0001425567,Dagoberto Lozano RIVERA,0001425567,,Investigador Junior (IJ),,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001425567,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/10 - Actual",1
I-0000728187,Fabian Armando Barbosa Páez,0000728187,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0000728187,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/8 - Actual",1
I-0001462770,Isaac Dodino Duarte,0001462770,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001462770,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2020/6 - Actual",1
I-0001562432,Jairo Florez Paez,0001562432,,,,https://scienti.minciencias.gov.co/cvlac/visualizador/generarCurriculoCv.do?cod_rh=0001562432,"GrupLAC, censo de integrantes, consultado 2026-09-25; vinculación: 2024/8 - Actual",1
